ess_row_id,idno,cntry,country_name,ess_unique_id,agea,gndr,eisced,education_3cat,hinctnta,rlgblg,urbanization,blgetmg,vote_simple,left_right_identification,gender_inequality,anti_lgbt,euroscepticism,anti_immigration,anti_egalitarianism,benefits_harm_economy,benefits_harm_society,welfare_chauvinism,anti_economic_interventionism,anti_social_benefits_low_income,anti_social_benefits_parents,educational_spending,anti_basic_income,anti_climate_change_taxes,anti_climate_change_renewables,anti_climate_ban_appliances,climate_skepticism,authoritarianism,anti_libertarianism,n_belief_missing,n_belief_available
16877,1036,FR,France,FR_1036,67.0,1.0,4.0,2.0,6.0,2.0,2.0,2.0,1.0,0.0,0.0,0.4166666666666667,,0.5555555555555555,0.08333333333333333,0.0,0.375,0.0,0.26666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.5,1.0,0.25,0.64,0.48,1,19
16878,1038,FR,France,FR_1038,44.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.8,0.0,0.16666666666666666,0.5,0.0,,0.875,0.0,0.0,0.16666666666666666,,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.75,0.9199999999999999,0.24,2,18
16879,1039,FR,France,FR_1039,66.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,0.3,0.0,0.5,0.1,0.0,0.0,0.875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.9199999999999999,0.36,0,20
16880,1040,FR,France,FR_1040,39.0,2.0,5.0,2.0,7.0,2.0,2.0,2.0,2.0,0.8,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.5,0.5333333333333333,1.0,1.0,0.0,1.0,1.0,0.75,0.75,0.5,0.6799999999999999,0.44000000000000006,0,20
16881,1044,FR,France,FR_1044,51.0,2.0,3.0,2.0,,1.0,2.0,2.0,1.0,0.5,0.0,0.8333333333333334,0.8,1.0,0.3333333333333333,0.75,0.25,1.0,0.3,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5,0.8,0.5600000000000002,0,20
16882,1049,FR,France,FR_1049,49.0,2.0,7.0,3.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.3333333333333333,0.6,0.3333333333333333,0.5833333333333334,0.0,0.25,0.25,0.26666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.0,0.25,0.5,0.36,0.44000000000000006,0,20
16883,1051,FR,France,FR_1051,79.0,2.0,1.0,1.0,4.0,1.0,3.0,2.0,1.0,0.9,0.25,0.25,0.2,0.7777777777777777,0.75,1.0,0.375,0.75,0.20000000000000004,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.25,0.75,0.25,0.76,0.52,0,20
16884,1052,FR,France,FR_1052,49.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.2,0.75,0.0,0.2,0.6666666666666666,0.4166666666666667,0.625,0.375,0.25,0.09999999999999999,0.6666666666666666,0.3333333333333333,0.6666666666666666,,0.75,0.25,0.25,0.5,0.76,0.64,1,19
16885,1054,FR,France,FR_1054,88.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,0.7,0.0,0.0,0.2,0.2222222222222222,0.25,0.875,0.375,1.0,0.09999999999999999,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.0,0.0,0.5,0.6799999999999999,0.31999999999999995,0,20
16886,1058,FR,France,FR_1058,60.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,0.5,0.0,0.0,0.5,0.8888888888888888,0.6666666666666666,0.75,0.375,,0.10000000000000002,0.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.0,0.75,0.25,0.64,0.4800000000000001,1,19
16887,1059,FR,France,FR_1059,79.0,2.0,1.0,1.0,,1.0,2.0,2.0,1.0,0.5,0.75,0.5,0.5,0.7777777777777777,0.4166666666666667,0.625,0.25,0.75,0.0,1.0,0.0,0.6666666666666666,0.0,0.75,0.0,0.0,0.5,0.5599999999999999,0.5599999999999999,0,20
16888,1060,FR,France,FR_1060,47.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,,0.25,0.3333333333333333,0.4,0.6666666666666666,0.3333333333333333,0.625,0.5,0.5,0.26666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.25,0.25,0.25,0.44000000000000006,0.27999999999999997,1,19
16889,1062,FR,France,FR_1062,70.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,0.7,0.0,0.3333333333333333,0.7,0.4444444444444444,0.16666666666666666,0.625,0.5,0.25,0.3,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.64,0.27999999999999997,0,20
16890,1063,FR,France,FR_1063,58.0,1.0,3.0,2.0,7.0,1.0,2.0,2.0,2.0,0.4,0.0,0.3333333333333333,0.7,0.6666666666666666,0.3333333333333333,1.0,0.375,0.5,0.3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.0,0.0,0.25,0.8400000000000001,0.48,0,20
16891,1066,FR,France,FR_1066,55.0,1.0,3.0,2.0,7.0,1.0,2.0,2.0,1.0,0.5,0.25,0.4166666666666667,0.5,1.0,0.3333333333333333,0.5,1.0,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.75,0.0,0.25,0.5200000000000001,0.44000000000000006,0,20
16892,1067,FR,France,FR_1067,64.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,,0.5,0.5,1.0,0.8,0.4444444444444444,0.25,0.25,0.25,0.5,0.2333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.25,0.75,0.25,0.52,0.52,0,20
16893,1069,FR,France,FR_1069,73.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,1.0,0.0,0.8333333333333334,0.5,0.2222222222222222,0.16666666666666666,0.375,0.5,0.75,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.25,0.75,1.0,0.8,0.32,0,20
16894,1070,FR,France,FR_1070,74.0,1.0,5.0,2.0,,2.0,2.0,2.0,1.0,0.0,0.5,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.375,0.25,0.75,0.5333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.5,0.5,0.5,0.32,0.44000000000000006,0,20
16895,1071,FR,France,FR_1071,49.0,1.0,7.0,3.0,2.0,2.0,2.0,2.0,1.0,0.2,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.75,0.25,0.25,0.20000000000000004,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.5,0.5,0.5200000000000001,0.43999999999999995,0,20
16896,1073,FR,France,FR_1073,29.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,0.5,0.0,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.75,0.25,0.5,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5,0.4,0.24,0,20
16897,1078,FR,France,FR_1078,64.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,0.5,0.25,0.08333333333333333,0.5,0.3333333333333333,0.08333333333333333,0.5,1.0,0.75,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.0,0.25,0.5,0.64,0.48,0,20
16898,1080,FR,France,FR_1080,76.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,0.8,0.0,0.08333333333333333,0.5,0.3333333333333333,0.5833333333333334,0.625,0.375,0.5,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,0.75,0.25,0.5,0.5,0.8,0.44000000000000006,0,20
16899,1084,FR,France,FR_1084,70.0,1.0,5.0,2.0,5.0,1.0,2.0,2.0,1.0,0.3,0.25,0.4166666666666667,1.0,1.0,0.3333333333333333,0.25,0.375,0.5,0.20000000000000004,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.5,0.0,0.5,0.5999999999999999,0.44000000000000006,0,20
16900,1085,FR,France,FR_1085,91.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.8,0.25,0.4166666666666667,0.3,0.6666666666666666,0.25,0.75,0.25,0.5,0.30000000000000004,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.25,0.75,,0.8,0.52,1,19
16902,1088,FR,France,FR_1088,49.0,2.0,4.0,2.0,8.0,2.0,2.0,2.0,1.0,0.7,0.5,0.5,0.5,0.6666666666666666,0.4166666666666667,0.875,0.5,0.5,0.3666666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.25,0.25,0.0,0.52,0.56,0,20
16903,1091,FR,France,FR_1091,77.0,1.0,7.0,3.0,9.0,1.0,2.0,2.0,1.0,0.0,0.75,0.0,0.0,0.0,0.3333333333333333,0.875,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.25,,0.8400000000000001,0.24,1,19
16904,1093,FR,France,FR_1093,42.0,2.0,5.0,2.0,5.0,2.0,1.0,2.0,1.0,0.2,0.0,0.0,0.4,0.5555555555555555,0.16666666666666666,0.75,0.375,0.5,0.36666666666666664,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.25,0.5,0.5,0.16,0.48,0,20
16905,1094,FR,France,FR_1094,32.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.5,0.75,0.08333333333333333,0.5,0.6666666666666666,0.4166666666666667,0.25,0.5,0.5,0.4333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.5,0.56,0.32,0,20
16906,1095,FR,France,FR_1095,55.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,0.3,0.5,0.16666666666666666,0.7,0.0,0.25,0.25,0.25,0.5,0.20000000000000004,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.0,0.25,0.25,0.5,0.6799999999999999,0.2,0,20
16907,1096,FR,France,FR_1096,40.0,2.0,7.0,3.0,7.0,1.0,1.0,2.0,1.0,,0.0,0.0,0.5,0.0,0.4166666666666667,0.75,0.375,0.25,0.43333333333333335,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.75,0.0,0.25,0.5,0.44000000000000006,0.39999999999999997,1,19
16908,1098,FR,France,FR_1098,62.0,2.0,5.0,2.0,4.0,1.0,4.0,2.0,1.0,0.9,0.0,0.4166666666666667,0.3,0.3333333333333333,0.4166666666666667,0.875,0.75,0.5,0.20000000000000004,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.75,0.25,0.25,0.5,0.6,0.24,0,20
16909,1099,FR,France,FR_1099,28.0,1.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.2,0.0,0.08333333333333333,0.25,0.25,0.0,0.16666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.52,0.32,0,20
16910,1101,FR,France,FR_1101,34.0,1.0,5.0,2.0,1.0,1.0,3.0,2.0,2.0,0.5,0.0,0.16666666666666666,0.5,0.3333333333333333,0.4166666666666667,0.125,0.25,0.5,0.3333333333333333,1.0,0.6666666666666666,0.0,0.3333333333333333,0.75,0.75,0.25,0.5,0.16,0.4,0,20
16912,1103,FR,France,FR_1103,64.0,1.0,3.0,2.0,5.0,2.0,4.0,2.0,1.0,0.9,0.0,0.25,0.2,0.0,0.08333333333333333,0.875,0.5,0.5,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.25,0.5,0.5,0.52,0.52,0,20
16913,1107,FR,France,FR_1107,46.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.5,0.0,0.25,0.8,0.6666666666666666,0.25,0.875,0.25,0.5,0.3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.25,0.0,0.5,0.4,0.36,0,20
16914,1110,FR,France,FR_1110,88.0,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,,0.25,0.4166666666666667,1.0,0.6666666666666666,0.25,0.75,0.5,0.5,0.5666666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,0.5,0.56,0.48,1,19
16915,1112,FR,France,FR_1112,57.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.6,0.0,0.0,0.6,0.7777777777777777,0.4166666666666667,1.0,0.0,1.0,0.26666666666666666,1.0,0.0,0.6666666666666666,1.0,0.5,0.5,0.75,0.25,0.6,0.08,0,20
16916,1113,FR,France,FR_1113,76.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,0.5,0.75,0.5,0.8,0.6666666666666666,0.0,1.0,0.375,0.5,0.3666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.5,0.25,0.0,0.5,0.8400000000000001,0.5200000000000001,0,20
16917,1114,FR,France,FR_1114,84.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,0.75,0.4166666666666667,0.5,0.8888888888888888,0.9166666666666666,0.75,0.0,1.0,0.39999999999999997,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.0,,0.68,0.31999999999999995,1,19
16918,1115,FR,France,FR_1115,52.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.4,0.0,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.625,0.0,1.0,0.3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,0.75,0.25,0.8400000000000001,0.24,0,20
16919,1118,FR,France,FR_1118,75.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.8,0.3333333333333333,0.4166666666666667,0.125,0.0,0.75,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.25,1.0,0.5,1.0,0.2,0,20
16920,1119,FR,France,FR_1119,76.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.2,0.75,0.4166666666666667,0.3,0.4444444444444444,0.4166666666666667,0.625,0.5,0.75,0.03333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.5,0.68,0.12000000000000002,0,20
16922,1123,FR,France,FR_1123,63.0,1.0,5.0,2.0,9.0,2.0,1.0,2.0,1.0,0.4,0.0,0.0,0.0,0.2222222222222222,0.16666666666666666,0.25,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.5,0.25,0.27999999999999997,0.48,0,20
16923,1124,FR,France,FR_1124,85.0,2.0,1.0,1.0,1.0,1.0,3.0,,,0.3,0.25,0.4166666666666667,,0.3333333333333333,0.3333333333333333,,0.25,0.75,0.19999999999999998,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.5,0.5,1.0,0.76,0.4,2,18
16924,1125,FR,France,FR_1125,59.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,0.1,0.0,0.0,0.3,0.0,0.16666666666666666,0.25,0.5,0.0,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.25,0.0,0.75,0.25,0.27999999999999997,0.5200000000000001,0,20
16925,1127,FR,France,FR_1127,60.0,2.0,3.0,2.0,6.0,2.0,3.0,2.0,1.0,0.0,0.0,0.16666666666666666,0.8,0.4444444444444444,0.16666666666666666,0.5,0.125,0.5,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,0.25,0.0,0.5,0.5200000000000001,0.32,0,20
16926,1128,FR,France,FR_1128,46.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,0.5,0.0,0.08333333333333333,0.7,0.3333333333333333,0.16666666666666666,0.375,1.0,0.5,0.13333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.25,0.25,0.25,0.6,0.6000000000000001,0,20
16927,1130,FR,France,FR_1130,92.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,0.2,0.75,0.9166666666666666,0.3,0.2222222222222222,0.08333333333333333,0.875,0.75,0.75,0.19999999999999998,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.75,1.0,0.75,0.6,0.5199999999999999,0,20
16928,1131,FR,France,FR_1131,69.0,1.0,4.0,2.0,8.0,1.0,3.0,2.0,1.0,0.3,0.0,0.16666666666666666,0.8,0.2222222222222222,0.5833333333333334,0.375,0.25,0.5,0.20000000000000004,0.3333333333333333,0.0,1.0,0.0,0.75,0.25,0.0,0.25,0.56,0.36,0,20
16929,1132,FR,France,FR_1132,80.0,1.0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.75,0.375,0.5,0.3666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.75,0.25,0.25,0.5,0.43999999999999995,,2,18
16930,1133,FR,France,FR_1133,79.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.5,0.25,0.5833333333333334,0.4,0.5555555555555555,0.25,0.75,0.25,0.75,0.26666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.5,0.5,1.0,,,2,18
16931,1135,FR,France,FR_1135,45.0,1.0,5.0,2.0,8.0,1.0,4.0,2.0,1.0,,0.25,0.25,0.5,0.6666666666666666,0.4166666666666667,1.0,0.5,0.75,0.39999999999999997,1.0,1.0,1.0,0.0,0.75,0.25,0.5,0.5,0.64,0.32,1,19
16932,1137,FR,France,FR_1137,47.0,1.0,3.0,2.0,7.0,2.0,3.0,2.0,2.0,0.0,1.0,0.3333333333333333,0.7,1.0,0.5,0.75,0.25,0.75,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.25,0.75,0.25,0.6399999999999999,0.12,0,20
16933,1139,FR,France,FR_1139,60.0,1.0,3.0,2.0,4.0,1.0,3.0,2.0,2.0,0.7,0.75,0.75,0.5,0.0,0.5,0.5,0.375,0.0,0.39999999999999997,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.0,0.5,0.5,0.5,0.28,0.6399999999999999,0,20
16934,1144,FR,France,FR_1144,48.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.2,0.0,0.16666666666666666,0.6,0.3333333333333333,0.5,0.75,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.75,0.0,0.0,0.25,0.5599999999999999,0.08,0,20
16935,1145,FR,France,FR_1145,38.0,2.0,4.0,2.0,6.0,2.0,2.0,2.0,1.0,0.5,0.0,0.16666666666666666,0.5,0.4444444444444444,0.4166666666666667,1.0,0.5,0.5,0.16666666666666666,1.0,1.0,0.6666666666666666,0.0,0.25,0.0,0.0,0.25,0.64,0.08,0,20
16936,1146,FR,France,FR_1146,62.0,2.0,5.0,2.0,8.0,2.0,2.0,2.0,1.0,0.7,0.5,0.0,0.5,0.3333333333333333,0.08333333333333333,0.375,0.5,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.75,0.0,0.0,0.5,0.44000000000000006,0.12000000000000002,0,20
16937,1147,FR,France,FR_1147,44.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,,0.0,0.08333333333333333,0.9,0.2222222222222222,0.5833333333333334,0.625,0.25,0.25,0.3666666666666667,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.25,0.0,0.0,0.25,0.31999999999999995,0.5599999999999999,1,19
16938,1151,FR,France,FR_1151,70.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.2,0.0,0.0,0.3,0.3333333333333333,0.25,0.125,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.75,0.0,0.25,0.5,0.6,0.6,0,20
16939,1155,FR,France,FR_1155,37.0,2.0,3.0,2.0,6.0,1.0,2.0,2.0,2.0,0.7,0.0,0.5,0.5,0.7777777777777777,0.16666666666666666,0.5,0.625,1.0,0.26666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1.0,0.75,0.25,0.5,0.48,0.44000000000000006,0,20
16940,1157,FR,France,FR_1157,32.0,2.0,4.0,2.0,7.0,2.0,1.0,2.0,1.0,0.1,0.0,0.0,0.5,0.3333333333333333,0.25,0.5,0.25,0.0,0.3,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.75,0.0,0.25,0.0,0.36,0.5199999999999999,0,20
16941,1159,FR,France,FR_1159,49.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,0.8,0.0,0.25,0.6,0.7777777777777777,0.25,1.0,0.5,1.0,0.3333333333333333,0.6666666666666666,,0.6666666666666666,,0.75,0.25,0.0,0.25,0.5200000000000001,0.36,2,18
16942,1160,FR,France,FR_1160,75.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,0.5,0.0,0.25,0.3,0.6666666666666666,0.16666666666666666,0.75,0.25,0.5,0.4666666666666666,,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.25,0.25,0.24,0.36,1,19
16943,1161,FR,France,FR_1161,86.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,0.5,0.0,0.3333333333333333,0.2,0.3333333333333333,0.4166666666666667,0.875,0.125,0.5,0.39999999999999997,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.25,1.0,0.25,0.68,0.44000000000000006,0,20
16944,1162,FR,France,FR_1162,50.0,2.0,3.0,2.0,4.0,,1.0,2.0,1.0,,0.0,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.625,1.0,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,,0.6666666666666666,1.0,0.5,0.0,0.25,0.48,0.52,2,18
16945,1163,FR,France,FR_1163,86.0,2.0,5.0,2.0,3.0,1.0,2.0,2.0,1.0,0.8,0.0,0.08333333333333333,0.5,0.3333333333333333,0.25,0.625,0.25,0.25,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.75,0.25,0.25,0.0,0.76,0.2,0,20
16946,1164,FR,France,FR_1164,70.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,0.7,,0.6666666666666666,0.8,0.5555555555555555,0.5,0.625,0.25,0.5,0.2333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.0,,0.5,0.75,0.8,0.76,2,18
16947,1166,FR,France,FR_1166,63.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,0.1,0.0,0.0,0.8,0.3333333333333333,0.0,0.25,0.25,0.0,0.26666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.25,0.0,0.0,0.25,0.27999999999999997,0.43999999999999995,0,20
16948,1170,FR,France,FR_1170,51.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.5,0.0,0.08333333333333333,0.125,0.25,0.5,0.3666666666666667,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5,0.5,0.43999999999999995,0.27999999999999997,0,20
16949,1172,FR,France,FR_1172,19.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.3,0.0,0.08333333333333333,0.0,0.3333333333333333,0.4166666666666667,,0.5,0.5,0.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.5,0.25,0.44000000000000006,0.08,1,19
16951,1175,FR,France,FR_1175,65.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,0.5,0.0,0.08333333333333333,0.2,0.4444444444444444,0.75,,0.25,0.5,0.19999999999999998,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.75,0.0,0.25,0.25,0.4800000000000001,0.64,1,19
16952,1179,FR,France,FR_1179,81.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,0.5,0.25,,1.0,0.8888888888888888,0.3333333333333333,0.75,0.375,0.5,0.26666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.0,0.0,0.25,0.68,,2,18
16953,1180,FR,France,FR_1180,83.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,2.0,0.5,0.25,0.0,0.0,0.0,0.4166666666666667,0.125,0.125,0.25,,1.0,0.0,1.0,1.0,0.5,0.25,0.25,0.5,0.68,0.24,1,19
16954,1182,FR,France,FR_1182,87.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,0.5,0.0,0.4166666666666667,0.2,0.5555555555555555,0.08333333333333333,0.875,0.375,0.5,0.3,0.3333333333333333,1.0,0.0,0.6666666666666666,0.5,0.25,0.0,0.5,0.8800000000000001,0.32,0,20
16955,1184,FR,France,FR_1184,74.0,1.0,5.0,2.0,8.0,1.0,3.0,2.0,1.0,0.9,0.25,0.4166666666666667,0.8,0.6666666666666666,0.6666666666666666,0.875,0.625,0.75,0.4333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.0,0.75,0.75,0.75,0.5,0.68,0.24,0,20
16956,1185,FR,France,FR_1185,83.0,2.0,5.0,2.0,5.0,1.0,4.0,2.0,1.0,0.5,1.0,0.6666666666666666,0.7,0.6666666666666666,0.75,0.5,0.5,0.75,0.3666666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.25,0.5,0.5,0.5,0.6,0.6,0,20
16957,1189,FR,France,FR_1189,84.0,1.0,3.0,2.0,5.0,2.0,4.0,2.0,1.0,0.4,0.75,0.75,0.5,0.4444444444444444,0.5,0.25,0.375,0.5,0.4666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.25,0.25,0.25,,0.5599999999999999,0.8,1,19
16958,1191,FR,France,FR_1191,88.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,0.2,0.0,0.0,0.3,0.2222222222222222,0.6666666666666666,,0.5,0.5,0.26666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.75,0.5,0.0,0.5,0.5599999999999999,0.4,1,19
16959,1192,FR,France,FR_1192,48.0,1.0,1.0,1.0,6.0,2.0,3.0,2.0,1.0,,0.0,0.25,0.2,0.5555555555555555,0.4166666666666667,0.625,0.375,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.5,0.0,,0.72,0.24,2,18
16960,1196,FR,France,FR_1196,84.0,1.0,1.0,1.0,6.0,1.0,3.0,2.0,1.0,0.8,0.25,0.5,0.3,0.4444444444444444,0.25,0.75,0.25,0.75,0.43333333333333335,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.25,0.25,0.25,0.5,0.8400000000000001,0.31999999999999995,0,20
16961,1198,FR,France,FR_1198,73.0,2.0,2.0,1.0,4.0,1.0,3.0,2.0,1.0,0.1,0.25,0.3333333333333333,0.7,0.0,0.25,0.25,0.625,0.0,0.2333333333333333,0.6666666666666666,0.6666666666666666,,0.6666666666666666,1.0,0.25,0.75,0.5,0.6,0.27999999999999997,1,19
