ess_row_id,idno,cntry,country_name,ess_unique_id,agea,gndr,eisced,education_3cat,hinctnta,rlgblg,urbanization,blgetmg,vote_simple,dweight,pspwght,pweight,anweight,left_right_identification,gender_inequality,anti_lgbt,euroscepticism,anti_immigration,anti_egalitarianism,benefits_harm_economy,benefits_harm_society,welfare_chauvinism,anti_economic_interventionism,anti_social_benefits_low_income,anti_social_benefits_parents,educational_spending,anti_basic_income,anti_climate_change_taxes,anti_climate_change_renewables,anti_climate_ban_appliances,climate_skepticism,authoritarianism,anti_libertarianism,n_belief_missing,n_belief_available
16628,545,FR,France,FR_545,66.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,0.5564274,0.36349845,2.6295257,0.9558285,0.2,0.0,0.16666666666666666,0.8,0.3333333333333333,0.16666666666666666,0.25,0.25,0.25,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,,0.75,0.25,0.5,0.5,0.64,0.6,1,19
16629,547,FR,France,FR_547,62.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,0.5564274,0.521539,2.6295257,1.3714001,0.0,0.0,0.0,0.5,0.2222222222222222,0.5,0.625,0.5,0.5,0.36666666666666664,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.5,0.25,0.25,0.72,0.12000000000000002,0,20
16630,552,FR,France,FR_552,77.0,1.0,1.0,1.0,6.0,2.0,3.0,2.0,1.0,1.117846,1.2102591,2.6295257,3.1824074,0.5,0.0,0.4166666666666667,0.6,0.6666666666666666,0.08333333333333333,0.0,0.0,0.5,0.19999999999999998,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,0.25,0.72,0.44000000000000006,0,20
16631,555,FR,France,FR_555,57.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,0.558923,0.45256698,2.6295257,1.1900365,0.1,0.0,0.0,0.2,0.3333333333333333,0.08333333333333333,0.0,0.25,0.25,0.0,0.3333333333333333,1.0,0.0,0.6666666666666666,1.0,1.0,1.0,0.25,0.64,0.2,0,20
16632,558,FR,France,FR_558,75.0,2.0,4.0,2.0,7.0,1.0,2.0,2.0,1.0,1.117846,0.90513396,2.6295257,2.380073,0.1,0.0,0.16666666666666666,0.2,0.3333333333333333,0.6666666666666666,0.5,0.25,0.5,0.5333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.25,0.75,0.5,0.52,0.36,0,20
16633,560,FR,France,FR_560,69.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,1.117846,1.2102591,2.6295257,3.1824074,0.7,0.75,0.9166666666666666,0.0,0.6666666666666666,0.0,1.0,0.0,0.75,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.5,0.5599999999999999,0.6,0,20
16634,561,FR,France,FR_561,24.0,1.0,4.0,2.0,8.0,2.0,3.0,2.0,2.0,1.1210849,1.2240789,2.6295257,3.218747,0.5,0.0,0.08333333333333333,0.5,0.3333333333333333,0.5,0.875,0.625,0.5,0.13333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.75,0.25,0.0,0.5,0.52,0.44000000000000006,0,20
16635,562,FR,France,FR_562,23.0,1.0,4.0,2.0,1.0,2.0,4.0,2.0,,0.56054246,0.61203945,2.6295257,1.6093735,0.8,0.25,0.08333333333333333,0.2,0.3333333333333333,0.4166666666666667,,0.625,0.25,0.3666666666666667,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.25,0.25,0.25,0.5600000000000002,0.44000000000000006,2,18
16636,563,FR,France,FR_563,65.0,2.0,3.0,2.0,4.0,1.0,3.0,2.0,2.0,0.56054246,0.45387828,2.6295257,1.1934845,0.5,0.0,0.16666666666666666,0.5,0.3333333333333333,0.08333333333333333,0.75,0.25,0.75,0.4000000000000001,0.3333333333333333,0.6666666666666666,1.0,1.0,0.5,0.0,0.0,0.5,0.6799999999999999,0.27999999999999997,0,20
16638,569,FR,France,FR_569,70.0,2.0,2.0,1.0,,1.0,3.0,2.0,1.0,0.56054246,0.58569896,2.6295257,1.5401105,0.6,0.0,0.4166666666666667,0.5,0.6666666666666666,0.5,1.0,0.75,0.75,0.3,0.3333333333333333,1.0,0.6666666666666666,1.0,0.25,0.25,0.75,0.5,0.44000000000000006,0.24,0,20
16639,570,FR,France,FR_570,64.0,2.0,4.0,2.0,5.0,1.0,3.0,2.0,1.0,0.56054246,0.45387828,2.6295257,1.1934845,0.7,0.0,0.16666666666666666,0.7,0.7777777777777777,0.3333333333333333,0.625,0.375,0.5,0.5666666666666668,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,0.25,0.5,0.5,0.64,0.32,0,20
16640,571,FR,France,FR_571,37.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.1210849,1.6151068,2.6295257,4.246965,0.5,0.25,0.3333333333333333,0.5,0.8888888888888888,0.3333333333333333,0.25,0.625,1.0,0.39999999999999997,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.5,0.5,0.25,0.25,0.56,0.4,0,20
16641,572,FR,France,FR_572,81.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,0.56054246,0.58569896,2.6295257,1.5401105,0.2,0.0,0.0,0.2,0.2222222222222222,0.16666666666666666,0.75,0.125,0.25,0.2333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.25,0.0,0.25,0.5,0.36,0.44000000000000006,0,20
16642,574,FR,France,FR_574,68.0,1.0,5.0,2.0,10.0,2.0,3.0,2.0,1.0,1.1210849,0.7784327,2.6295257,2.0469089,0.5,0.5,0.5,0.9,0.3333333333333333,0.5,0.875,0.5,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.75,0.25,0.25,0.75,0.48,0.52,0,20
16643,576,FR,France,FR_576,20.0,2.0,4.0,2.0,6.0,1.0,3.0,2.0,3.0,1.6663709,1.8082995,2.6295257,4.75497,1.0,0.0,0.08333333333333333,0.3,0.7777777777777777,0.3333333333333333,0.875,0.875,1.0,0.26666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,0.75,0.25,0.75,0.25,0.72,0.27999999999999997,0,20
16644,578,FR,France,FR_578,36.0,2.0,5.0,2.0,7.0,1.0,3.0,2.0,2.0,1.6663709,1.1336119,2.6295257,2.9808617,0.6,0.0,0.0,0.7,0.3333333333333333,0.3333333333333333,0.75,0.375,0.75,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.25,0.25,0.25,0.52,0.48,0,20
16645,580,FR,France,FR_580,85.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.555457,0.55119705,2.6295257,1.4493868,0.3,0.75,0.25,0.5,0.3333333333333333,0.16666666666666666,0.75,0.25,0.5,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.5,0.96,0.52,0,20
16646,582,FR,France,FR_582,40.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.110914,1.5199654,2.6295257,3.996788,0.5,0.0,0.5,0.2,0.3333333333333333,0.4166666666666667,0.5,0.375,0.75,0.26666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.5,0.68,0.31999999999999995,0,20
16647,583,FR,France,FR_583,41.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.110914,0.9172004,2.6295257,2.411802,0.5,0.0,0.16666666666666666,1.0,0.5555555555555555,0.3333333333333333,0.875,0.5,0.5,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.25,0.0,0.5,0.44000000000000006,0.32,0,20
16648,585,FR,France,FR_585,24.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,0.555457,0.5759859,2.6295257,1.5145698,0.6,0.5,0.3333333333333333,0.6,0.4444444444444444,0.3333333333333333,0.75,0.625,0.5,0.4333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.25,0.25,0.5,0.48,0.44000000000000006,0,20
16650,591,FR,France,FR_591,41.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,,1.110914,0.7913531,2.6295257,2.0808833,0.5,0.0,0.16666666666666666,0.4,0.3333333333333333,0.25,0.375,0.75,0.75,0.3,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.25,0.25,0.5,0.76,0.4800000000000001,0,20
16651,594,FR,France,FR_594,53.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,1.110914,0.9172004,2.6295257,2.411802,0.0,0.25,0.08333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.625,0.75,0.5,0.16666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.75,0.25,0.5,0.25,0.56,0.31999999999999995,0,20
16652,595,FR,France,FR_595,64.0,1.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,1.110914,1.1422658,2.6295257,3.0036173,0.5,0.75,0.3333333333333333,0.2,0.3333333333333333,0.4166666666666667,0.875,0.25,0.5,0.2333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.25,0.25,0.25,0.8,0.32,0,20
16653,598,FR,France,FR_598,62.0,1.0,3.0,2.0,4.0,2.0,3.0,2.0,1.0,0.555457,0.38416943,2.6295257,1.0101833,0.3,0.0,0.3333333333333333,0.8,0.6666666666666666,0.16666666666666666,0.75,0.75,0.5,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.25,0.75,0.25,0.68,0.32,0,20
16654,600,FR,France,FR_600,65.0,2.0,1.0,1.0,,2.0,4.0,2.0,2.0,1.1109139,1.1023941,2.6295257,2.8987737,,0.75,0.08333333333333333,0.5,1.0,0.4166666666666667,0.75,0.375,1.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,0.5,0.8800000000000001,0.0,1,19
16656,602,FR,France,FR_602,36.0,1.0,7.0,3.0,,1.0,2.0,2.0,1.0,1.1109139,0.98484635,2.6295257,2.5896788,0.5,0.0,0.0,0.7,0.6666666666666666,0.9166666666666666,0.75,0.25,0.5,0.20000000000000004,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.5,0.25,0.25,0.25,0.6,0.08,0,20
16657,603,FR,France,FR_603,63.0,1.0,6.0,3.0,,1.0,4.0,2.0,3.0,1.1109139,0.7325776,2.6295257,1.9263316,0.4,0.0,0.3333333333333333,0.3,0.2222222222222222,0.16666666666666666,0.75,0.25,0.5,0.39999999999999997,0.3333333333333333,,0.3333333333333333,,0.5,0.25,0.0,0.5,0.9199999999999999,0.32,2,18
16658,604,FR,France,FR_604,60.0,2.0,3.0,2.0,7.0,1.0,1.0,2.0,1.0,1.6663709,1.2814251,2.6295257,3.3695402,0.3,0.0,0.0,0.6,0.2222222222222222,0.16666666666666666,0.5,0.25,0.5,0.10000000000000002,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.25,0.0,0.5,0.5599999999999999,0.4,0,20
16659,607,FR,France,FR_607,89.0,2.0,2.0,1.0,,1.0,5.0,2.0,1.0,0.55545694,0.55119705,2.6295257,1.4493868,0.7,1.0,0.9166666666666666,0.5,0.5555555555555555,0.4166666666666667,0.625,0.375,1.0,0.7000000000000001,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5,0.25,0.5,0.7200000000000001,0.36,0,20
16660,608,FR,France,FR_608,56.0,1.0,3.0,2.0,,2.0,4.0,2.0,1.0,1.1109139,0.76833844,2.6295257,2.0203657,0.2,0.0,0.4166666666666667,0.4,0.6666666666666666,0.4166666666666667,0.75,0.5,0.5,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.0,0.25,0.25,0.76,0.4,0,20
16661,609,FR,France,FR_609,75.0,1.0,1.0,1.0,,1.0,4.0,2.0,1.0,1.1109139,1.1422658,2.6295257,3.0036173,0.5,0.25,0.0,0.5,0.6666666666666666,0.0,1.0,0.25,0.5,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.64,0.48,0,20
16663,614,FR,France,FR_614,65.0,2.0,1.0,1.0,2.0,2.0,2.0,,1.0,0.5554399,0.5668802,2.6295257,1.4906261,,0.0,0.4166666666666667,0.7,0.5555555555555555,0.25,0.75,0.5,0.5,0.26666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.75,0.25,0.25,0.25,,0.68,2,18
16664,616,FR,France,FR_616,66.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.5554399,0.58738375,2.6295257,1.5445406,,0.25,0.0,0.7,0.3333333333333333,0.3333333333333333,0.625,0.375,0.75,0.3666666666666667,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.75,0.5,0.25,0.5,0.36000000000000004,0.5599999999999999,2,18
16665,619,FR,France,FR_619,76.0,1.0,1.0,1.0,,1.0,3.0,2.0,1.0,0.55545694,0.5711329,2.6295257,1.5018086,0.6,0.0,0.75,0.2,0.4444444444444444,0.3333333333333333,0.875,0.125,0.25,0.20000000000000004,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.25,0.0,0.0,0.5,1.0,0.4,0,20
16666,621,FR,France,FR_621,84.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,0.55545694,0.5711329,2.6295257,1.5018086,0.8,0.0,0.08333333333333333,0.5,1.0,0.4166666666666667,0.875,0.5,0.5,0.10000000000000002,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.25,0.0,0.0,0.25,0.8,0.43999999999999995,0,20
16667,622,FR,France,FR_622,29.0,1.0,1.0,1.0,6.0,2.0,3.0,2.0,1.0,1.1109139,1.1780592,2.6295257,3.0977368,0.8,0.25,0.0,0.4,0.1111111111111111,0.5833333333333334,0.625,0.375,0.0,0.2333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.75,0.5,0.5,0.75,0.44000000000000006,0.6,0,20
16668,624,FR,France,FR_624,42.0,1.0,5.0,2.0,8.0,2.0,4.0,2.0,1.0,1.1109139,0.98484635,2.6295257,2.5896788,0.5,0.0,0.08333333333333333,0.6,0.3333333333333333,0.6666666666666666,0.5,0.625,0.75,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.5,1.0,0.5,0.5599999999999999,0.52,0,20
16669,626,FR,France,FR_626,70.0,1.0,3.0,2.0,5.0,1.0,4.0,2.0,2.0,1.1109139,0.76833844,2.6295257,2.0203657,1.0,0.5,0.5,0.5,0.3333333333333333,0.6666666666666666,0.75,0.625,0.5,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.0,0.75,0.5,0.25,0.25,0.48,0.44000000000000006,0,20
16670,627,FR,France,FR_627,76.0,2.0,1.0,1.0,4.0,1.0,3.0,2.0,1.0,1.1109139,1.1023941,2.6295257,2.8987737,0.5,1.0,0.0,0.7,0.4444444444444444,0.3333333333333333,0.0,0.25,0.5,0.13333333333333333,1.0,0.0,0.6666666666666666,1.0,0.75,0.0,0.0,0.25,0.64,0.5600000000000002,0,20
16671,628,FR,France,FR_628,33.0,1.0,5.0,2.0,8.0,2.0,2.0,2.0,1.0,1.1109139,0.9757756,2.6295257,2.565827,,0.0,0.25,0.7,0.3333333333333333,0.5833333333333334,0.25,0.375,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.75,0.5,0.5,0.5200000000000001,0.44000000000000006,1,19
16672,630,FR,France,FR_630,57.0,1.0,3.0,2.0,5.0,1.0,4.0,2.0,1.0,1.1109139,0.76833844,2.6295257,2.0203657,0.3,0.25,0.0,0.5,0.3333333333333333,0.5,0.625,0.125,0.5,0.2333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.75,0.25,0.0,0.5,0.8,0.4,0,20
16673,631,FR,France,FR_631,58.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,2.2218277,1.7085662,2.6295257,4.4927187,0.5,0.0,0.0,0.4,0.3333333333333333,0.3333333333333333,0.75,0.5,0.5,0.43333333333333335,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.25,0.0,0.5,0.68,0.36,0,20
16674,632,FR,France,FR_632,62.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,0.55545694,0.55119705,2.6295257,1.4493868,1.0,1.0,0.16666666666666666,0.1,0.8888888888888888,0.16666666666666666,1.0,0.125,1.0,0.16666666666666666,1.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.0,0.0,0.5,0.68,0.48,0,20
16675,634,FR,France,FR_634,43.0,2.0,6.0,3.0,8.0,2.0,3.0,2.0,1.0,2.2218277,1.5114827,2.6295257,3.9744825,0.3,0.0,0.08333333333333333,0.5,0.5555555555555555,0.3333333333333333,1.0,0.5,0.5,0.4333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.75,0.0,0.25,0.25,0.7200000000000001,0.68,0,20
16677,640,FR,France,FR_640,76.0,2.0,1.0,1.0,,2.0,3.0,2.0,1.0,1.6663709,1.653591,2.6295257,4.3481603,0.0,0.75,0.08333333333333333,0.1,0.3333333333333333,0.3333333333333333,0.875,0.0,0.0,0.39999999999999997,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.75,0.25,1.0,0.6799999999999999,0.6399999999999999,0,20
16678,642,FR,France,FR_642,62.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,1.1109139,0.8542831,2.6295257,2.2463593,0.5,0.25,0.4166666666666667,0.5,0.6666666666666666,0.25,0.625,0.5,0.5,0.3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.5,0.25,0.5,0.5599999999999999,0.43999999999999995,0,20
16679,649,FR,France,FR_649,72.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,0.55545694,0.42714155,2.6295257,1.1231797,0.5,0.0,1.0,0.5,0.8888888888888888,0.3333333333333333,0.875,0.25,0.75,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.5,0.75,0.0,0.76,0.16,0,20
16680,650,FR,France,FR_650,65.0,1.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,0.55545694,0.5711329,2.6295257,1.5018086,0.0,0.0,0.16666666666666666,0.5,1.0,0.4166666666666667,0.75,0.25,0.75,0.10000000000000002,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.25,0.75,0.75,0.76,0.36,0,20
16681,652,FR,France,FR_652,52.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,1.0,0.55545694,0.37787068,2.6295257,0.99362063,0.2,0.0,0.0,0.2,0.0,0.5833333333333334,0.25,0.25,0.5,0.2333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.75,0.0,0.5,0.5,0.12000000000000002,0.24000000000000005,0,20
16682,653,FR,France,FR_653,32.0,2.0,7.0,3.0,7.0,2.0,3.0,2.0,2.0,1.1109139,1.5698934,2.6295257,4.1280746,0.5,0.0,0.16666666666666666,0.3,0.0,0.5,0.5,0.75,0.5,0.6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.25,0.25,0.25,0.0,0.32,0.16,0,20
16683,655,FR,France,FR_655,64.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,1.1109139,1.1422658,2.6295257,3.0036173,0.3,0.5,0.0,0.7,0.3333333333333333,0.25,0.625,0.375,0.5,0.3,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.75,0.25,0.5,0.5,0.9199999999999999,0.31999999999999995,0,20
16684,660,FR,France,FR_660,62.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,1.110914,0.76833886,2.6295257,2.0203667,0.0,0.0,0.3333333333333333,1.0,0.7777777777777777,0.9166666666666666,0.75,0.625,0.75,0.5333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0,0.75,0.52,0.32,0,20
16685,661,FR,France,FR_661,18.0,1.0,1.0,1.0,,2.0,3.0,2.0,3.0,2.7772849,2.9451494,2.6295257,7.744346,,0.75,0.0,0.0,0.4444444444444444,0.6666666666666666,1.0,0.125,0.75,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.8400000000000001,0.2,1,19
16687,663,FR,France,FR_663,60.0,2.0,5.0,2.0,7.0,2.0,3.0,2.0,1.0,1.110914,0.7762324,2.6295257,2.0411232,0.7,0.75,0.3333333333333333,0.3,0.6666666666666666,,0.5,0.5,0.5,0.26666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.5,0.8,0.32,1,19
16688,665,FR,France,FR_665,81.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,0.555457,0.55119705,2.6295257,1.4493868,,0.75,0.3333333333333333,0.5,0.1111111111111111,0.25,0.875,0.25,0.75,0.5333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.75,0.5,0.5,0.76,0.72,1,19
16689,668,FR,France,FR_668,60.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,2.221828,1.5366777,2.6295257,4.0407333,0.6,0.5,0.4166666666666667,0.8,0.5555555555555555,0.25,0.625,0.375,1.0,0.20000000000000004,1.0,1.0,0.6666666666666666,1.0,1.0,0.75,0.5,0.0,0.72,0.4,0,20
16690,670,FR,France,FR_670,86.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,0.55450696,0.58098614,2.6295257,1.527718,0.7,0.5,0.6666666666666666,0.7,0.4444444444444444,0.5,0.875,0.25,0.5,0.26666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.5,0.25,0.75,0.75,1.0,0.36,0,20
16691,673,FR,France,FR_673,46.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,0.55450696,0.801055,2.6295257,2.1063948,0.9,1.0,0.0,1.0,0.7777777777777777,0.3333333333333333,0.75,0.625,1.0,0.09999999999999999,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,0.0,0.0,0.25,0.6,0.2,0,20
16692,674,FR,France,FR_674,82.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.55450696,0.58098614,2.6295257,1.527718,0.6,0.75,0.6666666666666666,1.0,1.0,0.4166666666666667,1.0,0.25,1.0,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.0,0.5,0.96,0.48,0,20
16693,677,FR,France,FR_677,51.0,2.0,5.0,2.0,10.0,2.0,3.0,2.0,1.0,1.6635208,1.194877,2.6295257,3.14196,0.2,0.75,0.0,0.7,0.6666666666666666,0.3333333333333333,0.0,0.5,0.75,0.16666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.25,0.25,0.5,0.76,0.16,0,20
16694,678,FR,France,FR_678,67.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,1.1090139,1.2039986,2.6295257,3.165945,0.9,1.0,0.4166666666666667,0.7,0.4444444444444444,0.16666666666666666,1.0,0.5,1.0,0.3666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.5,0.25,0.75,0.8400000000000001,0.36,0,20
16695,680,FR,France,FR_680,62.0,1.0,3.0,2.0,7.0,1.0,2.0,2.0,1.0,1.1090139,0.8098629,2.6295257,2.1295552,0.5,0.75,0.8333333333333334,0.5,0.5555555555555555,0.25,0.5,0.75,0.75,0.3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.25,0.75,1.0,0.6799999999999999,0.56,0,20
16696,682,FR,France,FR_682,66.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,0.55450696,0.58098614,2.6295257,1.527718,1.0,0.0,0.5,0.6,0.7777777777777777,0.3333333333333333,0.875,0.375,0.5,0.3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,0.5,0.8400000000000001,0.36,0,20
16697,683,FR,France,FR_683,69.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,0.55450696,0.58098614,2.6295257,1.527718,0.3,0.0,0.0,0.3,0.3333333333333333,0.5,0.375,0.25,0.0,0.3666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.25,0.0,0.5,0.8800000000000001,0.44000000000000006,0,20
16698,684,FR,France,FR_684,55.0,1.0,3.0,2.0,6.0,2.0,3.0,2.0,2.0,2.2180278,1.6197258,2.6295257,4.2591105,0.2,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.75,0.25,0.5,0.25,0.6399999999999999,0.28,0,20
16699,686,FR,France,FR_686,22.0,2.0,3.0,2.0,5.0,1.0,3.0,2.0,3.0,1.1090139,1.270685,2.6295257,3.3412988,0.8,0.0,0.0,0.2,0.5555555555555555,0.5,0.625,0.375,0.5,0.26666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.0,0.25,0.6799999999999999,0.08,0,20
16700,688,FR,France,FR_688,63.0,1.0,3.0,2.0,3.0,1.0,4.0,2.0,2.0,0.55450696,0.40493146,2.6295257,1.0647776,0.8,0.5,0.25,0.7,0.7777777777777777,0.5,1.0,0.0,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.5,0.8800000000000001,0.16,0,20
16701,690,FR,France,FR_690,74.0,1.0,1.0,1.0,5.0,1.0,4.0,2.0,3.0,1.1090139,1.2039986,2.6295257,3.165945,0.5,0.25,0.4166666666666667,0.6,0.3333333333333333,0.3333333333333333,0.625,0.375,0.5,0.3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.0,0.75,0.5,0.8,0.32,0,20
16702,691,FR,France,FR_691,62.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,0.55450696,0.6019993,2.6295257,1.5829725,0.5,0.0,0.16666666666666666,1.0,0.0,0.8333333333333334,0.5,0.125,0.5,0.5333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.25,0.4,0.32,0,20
16703,693,FR,France,FR_693,72.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,0.550783,0.51624846,2.6295257,1.3574886,0.2,0.0,0.0,0.5,0.0,0.08333333333333333,0.0,0.125,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.25,0.75,0.5,0.36,0.44000000000000006,0,20
16704,695,FR,France,FR_695,87.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,0.550783,0.51624846,2.6295257,1.3574886,0.8,0.75,0.5833333333333334,0.4,0.7777777777777777,0.25,0.125,0.25,0.25,0.3666666666666667,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.75,0.5,0.5,0.25,0.72,0.52,0,20
