ess_row_id,idno,cntry,country_name,ess_unique_id,agea,gndr,edulvla,education_3cat,hinctnta,rlgblg,urbanization,blgetmg,dweight,pspwght,pweight,anweight,left_right_identification,gender_inequality,anti_lgbt,euroscepticism,anti_immigration,anti_egalitarianism,benefits_harm_economy,benefits_harm_society,welfare_chauvinism,anti_economic_interventionism,harsh_sentences,anti_militant_democracy,no_science_environment_solution,anti_government_spending,regressive_taxes,regressive_benefits,age_prejudice,authoritarianism,anti_libertarianism,n_belief_missing,n_belief_available
29265,12378,HU,Hungary,HU_12378,19.0,2.0,3.0,2.0,9.0,1.0,5.0,2.0,0.0251,0.079328574,0.5528885,0.043859858,0.5,0.75,0.25,0.3,1.0,0.25,0.75,0.375,,0.3833333333333333,1.0,0.25,0.5,0.6,0.0,0.25,0.4,0.6400000000000001,0.32,1,18
29266,12379,HU,Hungary,HU_12379,36.0,1.0,5.0,3.0,9.0,2.0,5.0,2.0,0.0251,0.059769288,0.5528885,0.033045754,,1.0,0.75,0.3,0.3333333333333333,0.0,1.0,1.0,0.5,0.25,1.0,0.0,0.75,0.9,0.0,0.0,0.0,0.8400000000000001,0.6,1,18
29268,12386,HU,Hungary,HU_12386,50.0,2.0,5.0,3.0,,1.0,5.0,2.0,0.0251,0.073901065,0.5528885,0.04085905,0.5,0.375,0.75,0.7,0.4444444444444444,0.5,0.75,0.75,0.75,0.25,0.5,0.25,0.5,0.8,0.5,0.0,0.3,0.64,0.48,0,19
29269,12388,HU,Hungary,HU_12388,36.0,1.0,3.0,2.0,10.0,1.0,5.0,2.0,0.0251,0.060147945,0.5528885,0.033255108,0.7,0.5,0.25,0.8,0.6666666666666666,0.125,0.5,0.375,0.75,0.4166666666666666,0.75,0.5,1.0,0.6,0.0,0.25,0.4,0.6000000000000001,0.27999999999999997,0,19
29270,12390,HU,Hungary,HU_12390,56.0,2.0,3.0,2.0,8.0,1.0,5.0,2.0,0.0251,0.06913175,0.5528885,0.03822215,0.6,0.75,0.25,0.7,0.7777777777777777,0.125,0.625,0.375,0.75,0.4666666666666666,1.0,0.5,0.75,0.5,0.0,0.25,0.2,0.76,0.27999999999999997,0,19
29271,12392,HU,Hungary,HU_12392,26.0,2.0,3.0,2.0,6.0,2.0,5.0,2.0,0.0251,0.079328574,0.5528885,0.043859858,0.5,0.75,0.25,0.6,0.3333333333333333,0.375,0.5,0.5,0.75,0.18333333333333335,0.75,0.0,0.5,0.5,0.5,0.5,0.1,0.76,0.27999999999999997,0,19
29272,12393,HU,Hungary,HU_12393,71.0,1.0,3.0,2.0,6.0,2.0,5.0,2.0,0.0251,0.046503533,0.5528885,0.025711268,0.0,0.625,0.0,0.1,0.4444444444444444,0.25,0.75,1.0,0.75,0.31666666666666665,1.0,0.75,0.75,0.3,0.5,0.25,0.5,0.6,0.44000000000000006,0,19
29273,12395,HU,Hungary,HU_12395,55.0,2.0,5.0,3.0,9.0,1.0,5.0,2.0,0.0251,0.05846439,0.5528885,0.032324288,,1.0,1.0,1.0,0.5555555555555555,0.0,1.0,0.875,0.5,0.0,1.0,0.0,1.0,0.8,0.0,1.0,0.0,0.6,0.43999999999999995,1,18
29274,12397,HU,Hungary,HU_12397,62.0,2.0,5.0,3.0,8.0,1.0,5.0,2.0,0.0251,0.05846439,0.5528885,0.032324288,0.5,0.5,0.25,1.0,0.3333333333333333,0.0,0.875,1.0,0.75,0.25,1.0,0.0,0.25,0.5,0.5,,0.0,0.56,0.16,1,18
29275,12402,HU,Hungary,HU_12402,75.0,1.0,3.0,2.0,4.0,1.0,5.0,2.0,0.0251,0.046503533,0.5528885,0.025711268,0.7,0.0,0.0,0.5,0.2222222222222222,0.0,0.625,0.75,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.75,0.2,0.72,0.52,0,19
29276,12406,HU,Hungary,HU_12406,30.0,2.0,5.0,3.0,,2.0,5.0,2.0,0.0251,0.060230665,0.5528885,0.033300843,0.4,0.25,0.5,0.2,0.1111111111111111,0.5,0.625,0.75,0.5,0.06666666666666667,0.75,0.25,1.0,0.3,0.0,0.75,0.2,0.76,0.27999999999999997,0,19
29278,12413,HU,Hungary,HU_12413,56.0,2.0,4.0,2.0,9.0,1.0,5.0,2.0,0.0251,0.06913175,0.5528885,0.03822215,0.9,0.0,0.25,,0.7777777777777777,0.5,0.875,1.0,0.5,0.2833333333333333,0.5,0.25,0.25,1.0,0.0,0.5,0.0,0.39999999999999997,0.48,1,18
29280,12416,HU,Hungary,HU_12416,72.0,1.0,5.0,3.0,,1.0,5.0,2.0,0.0251,0.067059554,0.5528885,0.03707646,,0.5,0.5,0.0,0.5555555555555555,0.25,0.875,0.875,0.75,0.3,1.0,0.5,0.25,,0.0,0.0,0.0,0.76,0.4,2,17
29281,12421,HU,Hungary,HU_12421,21.0,2.0,3.0,2.0,7.0,1.0,5.0,2.0,0.0251,0.079328574,0.5528885,0.043859858,1.0,0.75,0.5,0.5,0.5555555555555555,0.0,,0.625,0.75,0.06666666666666667,1.0,0.25,0.75,0.5,0.0,0.25,0.3,0.52,0.04,1,18
29282,12422,HU,Hungary,HU_12422,79.0,2.0,1.0,1.0,,1.0,5.0,2.0,0.0251,0.054842975,0.5528885,0.03032205,,0.5,0.25,0.3,0.4444444444444444,0.25,0.625,0.75,1.0,0.3333333333333333,0.75,0.5,0.25,0.6,0.0,0.75,0.4,0.31999999999999995,0.4800000000000001,1,18
29283,12427,HU,Hungary,HU_12427,42.0,2.0,3.0,2.0,1.0,1.0,5.0,1.0,0.0251,0.06330234,0.5528885,0.034999136,,0.25,0.0,0.4,0.5555555555555555,0.125,0.875,0.75,1.0,0.3666666666666667,1.0,0.5,0.25,0.7,0.0,0.5,0.1,0.8,0.16,1,18
29284,12430,HU,Hungary,HU_12430,73.0,2.0,5.0,3.0,,1.0,5.0,2.0,0.0251,0.05846439,0.5528885,0.032324288,0.5,0.375,0.25,0.3,0.3333333333333333,0.25,0.625,0.5,0.75,0.3666666666666667,1.0,0.25,0.25,0.4,1.0,0.75,0.0,0.8400000000000001,0.24,0,19
29285,12435,HU,Hungary,HU_12435,91.0,1.0,1.0,1.0,,1.0,5.0,2.0,0.0251,0.07171892,0.5528885,0.039652564,0.0,0.5,0.25,0.0,0.5555555555555555,0.125,0.75,0.375,0.75,0.18333333333333332,1.0,0.0,0.25,0.1,0.0,1.0,0.0,0.8400000000000001,0.31999999999999995,0,19
29286,12437,HU,Hungary,HU_12437,34.0,2.0,4.0,2.0,,1.0,5.0,2.0,0.0251,0.079328574,0.5528885,0.043859858,,0.25,0.0,0.4,0.4444444444444444,0.125,0.75,0.75,0.75,0.3333333333333333,1.0,0.75,0.5,0.3,0.5,0.0,0.4,0.6799999999999999,0.32,1,18
29288,12441,HU,Hungary,HU_12441,62.0,1.0,3.0,2.0,,2.0,5.0,2.0,0.0251,0.046503533,0.5528885,0.025711268,0.5,0.375,,0.7,0.6666666666666666,0.0,0.625,0.625,0.5,0.16666666666666666,1.0,,1.0,0.7,0.0,0.5,0.0,0.56,0.64,2,17
29289,12444,HU,Hungary,HU_12444,34.0,2.0,3.0,2.0,,2.0,5.0,2.0,0.0251,0.079328574,0.5528885,0.043859858,0.3,0.375,0.5,0.4,0.6666666666666666,0.125,0.75,0.5,0.75,0.16666666666666666,1.0,0.75,0.75,0.5,0.0,0.25,0.1,0.5999999999999999,0.56,0,19
29290,12445,HU,Hungary,HU_12445,66.0,2.0,3.0,2.0,9.0,2.0,5.0,2.0,0.0251,0.06913175,0.5528885,0.03822215,0.0,1.0,0.25,0.5,1.0,0.625,0.75,0.75,0.75,0.16666666666666666,0.0,0.0,0.5,0.9,0.0,0.25,0.0,0.8400000000000001,0.16,0,19
29291,12446,HU,Hungary,HU_12446,33.0,1.0,5.0,3.0,4.0,2.0,5.0,2.0,0.0251,0.09172638,0.5528885,0.05071446,0.5,1.0,0.25,0.6,0.6666666666666666,0.25,0.875,0.625,0.75,0.23333333333333336,1.0,0.75,0.5,1.0,0.0,0.25,0.0,0.8,0.24,0,19
29292,12447,HU,Hungary,HU_12447,55.0,2.0,3.0,2.0,,2.0,5.0,2.0,0.0251,0.06913175,0.5528885,0.03822215,0.5,1.0,0.25,0.5,0.5555555555555555,0.125,0.625,1.0,1.0,0.4166666666666667,0.5,0.5,0.75,0.5,0.5,,0.0,0.64,0.31999999999999995,1,18
29293,12449,HU,Hungary,HU_12449,41.0,2.0,5.0,3.0,10.0,1.0,4.0,2.0,0.0251,0.073901065,0.5528885,0.04085905,0.8,0.125,,0.5,0.1111111111111111,0.25,0.625,1.0,0.75,0.25,0.75,0.5,0.5,0.5,0.5,0.25,0.1,0.8,0.44000000000000006,1,18
29294,12450,HU,Hungary,HU_12450,46.0,1.0,3.0,2.0,10.0,2.0,5.0,2.0,0.0251,0.060147945,0.5528885,0.033255108,0.5,0.5,0.0,0.3,0.6666666666666666,0.5,1.0,0.0,1.0,0.3,1.0,0.5,0.0,1.0,0.0,0.25,0.0,0.64,0.24,0,19
29295,12452,HU,Hungary,HU_12452,27.0,2.0,2.0,1.0,,2.0,5.0,2.0,0.0251,0.056031086,0.5528885,0.030978944,1.0,1.0,0.0,0.7,0.6666666666666666,0.125,0.5,0.25,0.5,0.0,0.5,0.5,0.75,0.9,0.0,,0.0,0.8400000000000001,0.6,1,18
29296,12453,HU,Hungary,HU_12453,31.0,2.0,5.0,3.0,5.0,2.0,5.0,2.0,0.0251,0.060230665,0.5528885,0.033300843,0.5,0.75,0.25,0.5,0.8888888888888888,0.25,0.5,1.0,0.75,0.25,0.75,0.25,0.0,0.6,0.0,,0.0,0.48,0.12000000000000002,1,18
29297,12461,HU,Hungary,HU_12461,63.0,2.0,3.0,2.0,,1.0,5.0,2.0,0.0251,0.06913175,0.5528885,0.03822215,0.8,0.25,0.0,0.8,0.6666666666666666,0.5,0.5,0.0,,0.06666666666666667,0.0,0.5,1.0,0.9,1.0,,0.0,0.76,0.2,2,17
29299,12464,HU,Hungary,HU_12464,37.0,2.0,5.0,3.0,6.0,2.0,5.0,2.0,0.0251,0.073901065,0.5528885,0.04085905,0.9,1.0,0.0,0.7,0.6666666666666666,0.0,0.75,0.75,0.5,0.18333333333333332,1.0,0.0,0.25,0.9,0.0,0.75,1.0,0.68,0.24,0,19
29300,12468,HU,Hungary,HU_12468,53.0,2.0,3.0,2.0,,2.0,5.0,2.0,0.0251,0.06330234,0.5528885,0.034999136,,0.0,0.0,0.0,0.8888888888888888,0.0,1.0,1.0,0.75,0.0,1.0,0.0,0.5,1.0,0.0,0.5,0.0,0.8800000000000001,0.2,1,18
29301,12469,HU,Hungary,HU_12469,74.0,2.0,5.0,3.0,,2.0,5.0,2.0,0.0251,0.05846439,0.5528885,0.032324288,0.8,0.25,0.25,0.0,0.6666666666666666,0.375,0.75,0.25,0.75,0.13333333333333333,0.75,0.25,1.0,0.9,0.0,0.5,0.0,,,2,17
29303,12473,HU,Hungary,HU_12473,58.0,2.0,3.0,2.0,,2.0,5.0,2.0,0.0251,0.06913175,0.5528885,0.03822215,,0.25,0.0,0.0,0.5555555555555555,0.0,1.0,0.625,0.75,0.03333333333333333,1.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,1,18
29304,12475,HU,Hungary,HU_12475,67.0,1.0,2.0,1.0,1.0,1.0,5.0,2.0,0.0251,0.07171892,0.5528885,0.039652564,0.8,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.5,0.75,0.016666666666666666,1.0,0.0,1.0,0.9,0.0,0.5,0.0,0.8,0.44000000000000006,0,19
29305,12476,HU,Hungary,HU_12476,36.0,2.0,3.0,2.0,,1.0,5.0,2.0,0.0251,0.06330234,0.5528885,0.034999136,0.8,0.25,0.0,0.0,0.7777777777777777,0.0,0.625,0.75,0.75,0.0,1.0,0.0,1.0,0.9,0.0,0.5,0.0,0.8400000000000001,0.04,0,19
29308,12481,HU,Hungary,HU_12481,27.0,2.0,4.0,2.0,3.0,2.0,5.0,2.0,0.0251,0.079328574,0.5528885,0.043859858,0.7,0.0,0.0,0.2,0.3333333333333333,0.0,1.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.1,0.52,0.24000000000000005,0,19
29309,12482,HU,Hungary,HU_12482,18.0,1.0,2.0,1.0,,2.0,5.0,2.0,0.0251,0.061307877,0.5528885,0.03389642,0.8,0.0,0.0,0.0,0.8888888888888888,0.0,1.0,0.0,0.75,0.0,1.0,0.0,0.0,0.9,0.0,0.5,0.2,1.0,0.04,0,19
29310,12483,HU,Hungary,HU_12483,81.0,1.0,5.0,3.0,,2.0,5.0,2.0,0.0251,0.067059554,0.5528885,0.03707646,0.0,0.0,0.5,0.2,0.8888888888888888,0.5,0.75,0.75,0.75,0.16666666666666666,1.0,0.0,0.5,,0.0,,0.0,0.9199999999999999,0.4000000000000001,2,17
29311,12484,HU,Hungary,HU_12484,55.0,2.0,5.0,3.0,3.0,1.0,5.0,2.0,0.0251,0.05846439,0.5528885,0.032324288,0.9,0.0,0.25,0.0,0.8888888888888888,0.125,1.0,0.5,0.75,0.0,1.0,0.0,0.75,1.0,0.0,0.5,0.0,,,2,17
29312,12486,HU,Hungary,HU_12486,46.0,1.0,2.0,1.0,,2.0,5.0,2.0,0.0251,0.07222128,0.5528885,0.039930314,0.8,0.0,0.0,0.0,0.7777777777777777,0.0,1.0,0.0,0.75,0.0,1.0,0.0,0.0,0.9,0.0,0.5,0.2,,,2,17
29313,12487,HU,Hungary,HU_12487,19.0,2.0,2.0,1.0,5.0,1.0,5.0,2.0,0.0251,0.056031086,0.5528885,0.030978944,1.0,0.125,0.0,0.0,0.2222222222222222,0.0,0.625,0.75,0.75,0.016666666666666666,1.0,0.0,1.0,0.7,0.0,0.5,0.0,0.6,0.36,0,19
29314,12497,HU,Hungary,HU_12497,62.0,2.0,3.0,2.0,9.0,1.0,5.0,2.0,0.0251,0.06913175,0.5528885,0.03822215,0.0,1.0,1.0,0.3,0.7777777777777777,0.75,1.0,0.25,0.75,0.3,1.0,1.0,0.0,1.0,0.0,0.25,,0.32,0.6,1,18
29315,12508,HU,Hungary,HU_12508,30.0,1.0,3.0,2.0,9.0,2.0,5.0,2.0,0.0251,0.07962201,0.5528885,0.044022094,0.5,0.75,0.0,0.5,0.3333333333333333,0.25,0.5,0.75,0.5,0.4333333333333333,0.75,0.75,0.0,0.5,0.5,0.25,0.0,0.44000000000000006,0.27999999999999997,0,19
29316,12517,HU,Hungary,HU_12517,24.0,1.0,5.0,3.0,7.0,2.0,3.0,2.0,0.0251,0.09172638,0.5528885,0.05071446,0.3,0.125,0.5,0.7,0.7777777777777777,0.375,0.75,0.625,0.5,0.4333333333333333,0.75,0.75,0.0,0.7,1.0,0.0,0.3,0.6399999999999999,0.24000000000000005,0,19
29318,12520,HU,Hungary,HU_12520,68.0,1.0,2.0,1.0,6.0,2.0,4.0,2.0,0.0251,0.07171892,0.5528885,0.039652564,0.0,0.75,0.5,0.0,0.1111111111111111,0.125,0.875,0.5,0.75,0.08333333333333333,1.0,0.0,0.25,0.5,0.0,,0.0,0.72,0.2,1,18
29320,12527,HU,Hungary,HU_12527,31.0,2.0,5.0,3.0,9.0,2.0,3.0,1.0,0.0251,0.060230665,0.5528885,0.033300843,0.3,0.75,0.25,0.4,0.5555555555555555,0.375,0.375,0.375,0.5,0.39999999999999997,0.75,0.25,0.75,0.6,0.5,0.5,0.4,0.6799999999999999,0.48,0,19
29321,12529,HU,Hungary,HU_12529,74.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,0.0251,0.054842975,0.5528885,0.03032205,0.4,0.625,0.5,0.6,0.5555555555555555,0.375,0.25,0.75,0.75,0.2833333333333333,1.0,0.75,1.0,0.6,,,0.4,0.6,0.6,2,17
29324,12538,HU,Hungary,HU_12538,66.0,2.0,5.0,3.0,,1.0,5.0,2.0,0.0251,0.05846439,0.5528885,0.032324288,0.0,0.75,0.0,1.0,1.0,0.375,0.625,0.0,0.75,0.48333333333333334,1.0,0.0,1.0,0.5,0.5,0.25,0.0,,,2,17
29327,12546,HU,Hungary,HU_12546,54.0,1.0,2.0,1.0,,2.0,5.0,2.0,0.0251,0.07222128,0.5528885,0.039930314,,0.625,0.0,0.0,0.6666666666666666,0.125,0.875,0.0,1.0,0.0,1.0,,0.5,0.9,1.0,0.5,0.0,0.8,0.4,2,17
29330,12554,HU,Hungary,HU_12554,55.0,1.0,3.0,2.0,9.0,2.0,5.0,2.0,0.0251,0.046503533,0.5528885,0.025711268,0.7,0.625,0.5,0.4,0.5555555555555555,0.125,0.625,0.625,0.75,0.05000000000000001,1.0,0.5,0.75,0.5,,,0.1,0.4,0.36,2,17
29333,12561,HU,Hungary,HU_12561,55.0,2.0,3.0,2.0,1.0,2.0,5.0,2.0,0.0251,0.06913175,0.5528885,0.03822215,0.8,0.75,1.0,1.0,0.5555555555555555,0.75,0.375,0.875,0.75,0.3999999999999999,0.75,1.0,0.75,0.5,,0.0,0.0,0.6799999999999999,0.31999999999999995,1,18
29335,12569,HU,Hungary,HU_12569,45.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,0.0251,0.07222128,0.5528885,0.039930314,0.8,0.75,0.75,0.5,1.0,0.125,0.625,0.625,0.75,0.26666666666666666,1.0,0.25,0.75,0.7,0.0,0.25,0.2,0.56,0.36,0,19
29336,12570,HU,Hungary,HU_12570,48.0,2.0,3.0,2.0,,2.0,5.0,2.0,0.0251,0.06330234,0.5528885,0.034999136,0.5,0.25,0.25,0.7,0.5555555555555555,0.25,0.625,0.25,0.75,0.3833333333333333,1.0,0.5,0.75,0.5,0.0,0.25,0.2,0.68,0.52,0,19
29341,12580,HU,Hungary,HU_12580,21.0,2.0,3.0,2.0,,1.0,4.0,2.0,0.0251,0.079328574,0.5528885,0.043859858,1.0,0.375,0.5,0.4,0.3333333333333333,0.375,0.75,0.5,0.75,0.0,1.0,0.25,0.25,0.5,,,0.0,0.7600000000000001,0.24000000000000005,2,17
29342,12584,HU,Hungary,HU_12584,37.0,1.0,3.0,2.0,,1.0,4.0,2.0,0.0251,0.060147945,0.5528885,0.033255108,1.0,0.375,0.5,0.6,0.4444444444444444,0.375,0.75,0.5,0.5,0.0,0.75,0.25,0.5,0.5,,0.5,0.0,0.76,0.32,1,18
29343,12588,HU,Hungary,HU_12588,29.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,0.0251,0.079328574,0.5528885,0.043859858,1.0,0.25,0.75,0.2,0.3333333333333333,0.25,0.5,0.375,0.75,0.16666666666666666,0.75,0.25,0.5,0.7,,,0.0,0.72,0.24000000000000005,2,17
29344,12592,HU,Hungary,HU_12592,64.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,0.0251,0.054842975,0.5528885,0.03032205,0.5,0.625,0.25,0.4,0.4444444444444444,0.5,0.25,0.5,0.75,0.3833333333333333,0.75,0.5,0.75,0.8,,,0.3,0.8,0.32,2,17
29347,12605,HU,Hungary,HU_12605,34.0,2.0,2.0,1.0,7.0,1.0,4.0,2.0,0.0251,0.056031086,0.5528885,0.030978944,0.5,0.5,0.5,0.3,0.6666666666666666,0.5,0.875,0.25,0.25,0.9666666666666668,0.25,0.5,0.5,0.6,1.0,0.25,0.1,,,2,17
29349,12617,HU,Hungary,HU_12617,44.0,2.0,5.0,3.0,6.0,2.0,4.0,2.0,0.0251,0.073901065,0.5528885,0.04085905,,1.0,0.0,,0.4444444444444444,0.625,0.5,0.75,0.5,0.25,0.75,0.0,0.5,1.0,0.5,0.5,0.0,0.64,0.28,2,17
29351,12619,HU,Hungary,HU_12619,20.0,1.0,3.0,2.0,,2.0,4.0,2.0,0.0251,0.07962201,0.5528885,0.044022094,0.6,0.75,0.0,0.4,0.5555555555555555,0.375,0.75,0.125,0.5,0.11666666666666665,0.75,0.25,0.0,0.6,0.0,,0.0,0.32,0.24,1,18
29352,12620,HU,Hungary,HU_12620,19.0,2.0,2.0,1.0,,2.0,4.0,2.0,0.0251,0.056031086,0.5528885,0.030978944,0.6,0.875,0.5,0.6,0.3333333333333333,0.25,,0.5,0.5,0.0,0.75,0.0,0.0,0.5,0.0,0.75,0.0,0.8400000000000001,0.2,1,18
29353,12623,HU,Hungary,HU_12623,60.0,2.0,3.0,2.0,,1.0,4.0,2.0,0.0251,0.06913175,0.5528885,0.03822215,0.4,0.875,0.75,0.3,0.7777777777777777,0.375,0.75,0.625,0.5,0.43333333333333335,1.0,0.0,0.5,0.6,0.0,0.25,0.0,0.72,0.4,0,19
29354,12624,HU,Hungary,HU_12624,73.0,1.0,3.0,2.0,5.0,2.0,4.0,2.0,0.0251,0.046503533,0.5528885,0.025711268,0.5,0.25,0.75,0.6,0.7777777777777777,0.625,,0.875,0.75,0.25000000000000006,1.0,0.25,0.75,0.5,0.0,0.5,0.5,0.5599999999999999,0.5599999999999999,1,18
29355,12625,HU,Hungary,HU_12625,29.0,1.0,4.0,2.0,,2.0,4.0,2.0,0.0251,0.07962201,0.5528885,0.044022094,0.5,0.375,0.5,0.5,0.3333333333333333,0.0,0.625,0.5,0.75,0.24999999999999997,1.0,0.5,1.0,1.0,0.0,1.0,0.2,0.6,0.4,0,19
29358,12628,HU,Hungary,HU_12628,79.0,2.0,5.0,3.0,5.0,1.0,4.0,2.0,0.0251,0.05846439,0.5528885,0.032324288,1.0,0.125,0.25,0.0,0.4444444444444444,0.0,0.5,,0.5,0.08333333333333333,1.0,1.0,0.25,0.9,0.0,0.5,0.0,0.8800000000000001,0.16,1,18
29359,12629,HU,Hungary,HU_12629,54.0,1.0,5.0,3.0,6.0,2.0,4.0,2.0,0.0251,0.059769288,0.5528885,0.033045754,,0.75,0.5,0.4,0.1111111111111111,0.75,1.0,0.5,0.75,0.48333333333333334,1.0,0.75,,1.0,0.0,0.25,0.0,0.64,0.4,2,17
29360,12635,HU,Hungary,HU_12635,54.0,2.0,3.0,2.0,6.0,2.0,4.0,2.0,0.0251,0.06330234,0.5528885,0.034999136,0.2,0.375,0.25,,1.0,0.0,0.875,0.75,0.5,0.0,1.0,0.25,,1.0,0.0,0.5,0.0,0.8,0.2,2,17
29362,30107,IE,Ireland,IE_30107,64.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.9289,0.70908123,0.19819915,0.1405393,0.7,1.0,0.0,0.6,0.0,0.125,0.5,0.25,0.75,0.049999999999999996,1.0,0.25,0.25,0.5,0.0,0.25,0.0,0.8400000000000001,0.16,0,19
29363,30112,IE,Ireland,IE_30112,61.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.3933,1.0374916,0.19819915,0.20562994,0.4,0.75,0.25,0.6,1.0,0.25,0.75,0.75,0.0,0.3833333333333333,1.0,0.25,0.25,0.6,0.0,0.5,0.2,0.9199999999999999,0.12000000000000002,0,19
29364,30113,IE,Ireland,IE_30113,74.0,2.0,5.0,3.0,2.0,1.0,2.0,2.0,0.4644,0.35450244,0.19819915,0.07026208,0.6,0.75,0.25,0.3,0.6666666666666666,0.25,0.75,0.25,0.5,0.30000000000000004,1.0,0.25,0.25,0.6,0.0,1.0,0.3,0.9199999999999999,0.08,0,19
29365,30137,IE,Ireland,IE_30137,95.0,2.0,5.0,3.0,1.0,1.0,1.0,2.0,0.4644,0.35450244,0.19819915,0.07026208,0.7,0.5,0.0,0.3,0.3333333333333333,0.25,0.25,0.25,0.5,0.35000000000000003,0.75,0.5,0.25,0.3,0.0,1.0,0.2,0.6799999999999999,0.43999999999999995,0,19
29366,30143,IE,Ireland,IE_30143,77.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.4644,0.35450244,0.19819915,0.07026208,0.7,0.75,0.25,0.3,0.3333333333333333,0.25,0.75,0.25,0.5,0.3,1.0,0.5,0.25,0.2,0.0,0.25,0.4,0.9199999999999999,0.16,0,19
29367,30149,IE,Ireland,IE_30149,83.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.4644,0.3458057,0.19819915,0.0685384,0.6,0.75,0.5,0.3,0.3333333333333333,0.25,0.75,0.25,0.5,0.3166666666666667,0.75,0.25,0.5,0.6,0.5,0.5,0.6,0.8,0.5600000000000002,0,19
29368,30155,IE,Ireland,IE_30155,53.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.3222,2.2806866,0.19819915,0.45203015,0.4,0.625,0.25,0.6,0.3333333333333333,0.25,0.5,0.25,0.75,0.36666666666666664,0.75,0.75,0.25,0.4,0.0,0.5,0.8,0.8800000000000001,0.27999999999999997,0,19
29369,30161,IE,Ireland,IE_30161,69.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,0.4644,0.3458057,0.19819915,0.0685384,0.6,0.75,0.25,0.7,0.5555555555555555,0.25,0.75,0.25,0.5,0.3333333333333333,1.0,0.25,0.25,0.6,0.0,0.5,0.3,0.72,0.4,0,19
29370,30167,IE,Ireland,IE_30167,30.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,0.9289,1.1540865,0.19819915,0.22873896,0.3,0.875,0.0,0.7,0.6666666666666666,0.125,0.5,0.75,0.5,0.2333333333333333,1.0,0.5,0.25,0.4,0.0,0.5,0.3,0.8800000000000001,0.24,0,19
29371,30173,IE,Ireland,IE_30173,57.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.4644,0.3458057,0.19819915,0.0685384,0.5,0.75,0.5,0.3,0.3333333333333333,0.25,0.625,0.25,0.25,0.35000000000000003,0.75,0.25,0.25,0.7,0.0,0.5,0.3,0.64,0.44000000000000006,0,19
29372,30185,IE,Ireland,IE_30185,30.0,2.0,5.0,3.0,3.0,1.0,1.0,2.0,1.8577,2.3080485,0.19819915,0.45745325,0.0,0.875,0.25,1.0,0.0,0.25,0.75,0.25,0.5,0.2333333333333333,1.0,0.75,0.75,0.2,0.0,0.5,0.1,0.6399999999999999,0.16,0,19
29373,30190,IE,Ireland,IE_30190,52.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,0.9289,0.7221273,0.19819915,0.14312503,0.6,0.5,0.25,0.3,0.6666666666666666,0.25,0.25,0.25,0.5,0.3,0.75,0.25,0.25,0.1,0.0,0.0,0.3,1.0,0.08,0,19
29374,30191,IE,Ireland,IE_30191,73.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.4644,0.35450244,0.19819915,0.07026208,0.5,0.625,0.25,0.8,0.6666666666666666,0.25,0.75,0.25,0.25,0.43333333333333335,1.0,0.5,0.25,0.7,0.5,0.25,0.3,0.8800000000000001,0.52,0,19
29375,30201,IE,Ireland,IE_30201,87.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.4644,0.35450244,0.19819915,0.07026208,0.4,0.25,,0.2,0.8888888888888888,0.25,0.625,0.375,0.25,0.2833333333333333,1.0,0.75,0.25,0.7,1.0,0.5,0.7,0.96,0.16,1,18
29376,30206,IE,Ireland,IE_30206,31.0,2.0,5.0,3.0,4.0,1.0,1.0,2.0,0.9289,1.1540865,0.19819915,0.22873896,0.6,0.875,0.25,0.7,0.3333333333333333,0.125,0.875,0.75,0.5,0.21666666666666665,1.0,0.25,0.25,0.7,0.0,0.5,0.1,1.0,0.16,0,19
29377,30216,IE,Ireland,IE_30216,76.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.4644,0.35450244,0.19819915,0.07026208,0.6,0.5,0.5,0.4,0.5555555555555555,0.25,0.75,0.25,0.75,0.2833333333333333,1.0,0.25,0.25,0.4,0.0,0.5,0.3,0.8800000000000001,0.31999999999999995,0,19
29378,30221,IE,Ireland,IE_30221,44.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.9289,0.91229427,0.19819915,0.18081595,0.6,0.875,0.25,0.4,0.4444444444444444,0.25,0.875,0.25,0.25,0.30000000000000004,0.75,0.75,0.5,0.7,0.0,0.5,0.3,0.52,0.6,0,19
